Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,FVG_Size,FVG_Type_Encoded,OB_Type_Encoded,Recovery_Type_Encoded,Close_lag1,Close_lag2,Close_lag3
2010-08-20,0.3326266648771568,0.3310717181964185,0.34059080213445114,0.33274228470932105,-0.18076162176365754,0.316115453413085,0.2811667943687614,0.33221837708725194,0.3144929266225416,1.0046514659613808,0.6621324576068123,0.6754261463929756,0.10496022297945777,0.29362086634683365,0.316115453413085,0.3390891896216894,-0.43822441768407394,2,2,0,0.3329239304170567,0.33321573872052496,0.3335064972126194
2010-08-20,0.3326266648771568,0.3310717181964185,0.34059080213445114,0.33274228470932105,-0.18076162176365754,0.316115453413085,0.2811667943687614,0.33221837708725194,0.3144929266225416,1.0046514659613808,0.6621324576068123,0.6754261463929756,0.10496022297945777,0.29362086634683365,0.316115453413085,0.3390891896216894,-0.43822441768407394,2,2,0,0.3329239304170567,0.33321573872052496,0.3335064972126194
2010-08-20,0.3326266648771568,0.3310717181964185,0.34059080213445114,0.33274228470932105,-0.18076162176365754,0.316115453413085,0.2811667943687614,0.33221837708725194,0.3144929266225416,1.0046514659613808,0.6621324576068123,0.6754261463929756,0.10496022297945777,0.29362086634683365,0.316115453413085,0.3390891896216894,-0.43822441768407394,2,2,0,0.3329239304170567,0.33321573872052496,0.3335064972126194
2010-08-20,0.3326266648771568,0.3310717181964185,0.34059080213445114,0.33274228470932105,-0.18076162176365754,0.316115453413085,0.2811667943687614,0.33221837708725194,0.3144929266225416,1.0046514659613808,0.6621324576068123,0.6754261463929756,0.10496022297945777,0.29362086634683365,0.316115453413085,0.3390891896216894,-0.43822441768407394,2,2,0,0.3329239304170567,0.33321573872052496,0.3335064972126194
2010-08-20,0.3326266648771568,0.3310717181964185,0.34059080213445114,0.33274228470932105,-0.18076162176365754,0.316115453413085,0.2811667943687614,0.33221837708725194,0.3144929266225416,1.0046514659613808,0.6621324576068123,0.6754261463929756,0.10496022297945777,0.29362086634683365,0.316115453413085,0.3390891896216894,-0.43822441768407394,2,2,0,0.3329239304170567,0.33321573872052496,0.3335064972126194
2010-08-20,0.3326266648771568,0.3310717181964185,0.34059080213445114,0.33274228470932105,-0.18076162176365754,0.316115453413085,0.2811667943687614,0.33221837708725194,0.3144929266225416,1.0046514659613808,0.6621324576068123,0.6754261463929756,0.10496022297945777,0.29362086634683365,0.316115453413085,0.3390891896216894,-0.43822441768407394,2,2,0,0.3329239304170567,0.33321573872052496,0.3335064972126194
2010-08-20,0.3326266648771568,0.3310717181964185,0.34059080213445114,0.33274228470932105,-0.18076162176365754,0.316115453413085,0.2811667943687614,0.33221837708725194,0.3144929266225416,1.0046514659613808,0.6621324576068123,0.6754261463929756,0.10496022297945777,0.29362086634683365,0.316115453413085,0.3390891896216894,-0.43822441768407394,2,2,0,0.3329239304170567,0.33321573872052496,0.3335064972126194
2010-08-20,0.3326266648771568,0.3310717181964185,0.34059080213445114,0.33274228470932105,-0.18076162176365754,0.316115453413085,0.2811667943687614,0.33221837708725194,0.3144929266225416,1.0046514659613808,0.6621324576068123,0.6754261463929756,0.10496022297945777,0.29362086634683365,0.316115453413085,0.3390891896216894,-0.43822441768407394,2,2,0,0.3329239304170567,0.33321573872052496,0.3335064972126194
2010-08-23,0.33184073896461236,0.3209142697714687,0.3403269970674851,0.33195635914909927,-0.18748349867153732,0.31955923986356566,0.28355406810895867,0.3331985997887921,0.31687450859247,0.9619052999909145,0.6122002614379719,0.6728125939417163,-0.0369436824004002,0.29521909664498625,0.31955923986356566,0.3444725002929757,-0.43822441768407394,2,2,0,0.3329239304170567,0.33321573872052496,0.3335064972126194
2010-08-23,0.33184073896461236,0.3209142697714687,0.3403269970674851,0.33195635914909927,-0.18748349867153732,0.31955923986356566,0.28355406810895867,0.3331985997887921,0.31687450859247,0.9619052999909145,0.6122002614379719,0.6728125939417163,-0.0369436824004002,0.29521909664498625,0.31955923986356566,0.3444725002929757,-0.43822441768407394,2,2,0,0.3321378576270935,0.33321573872052496,0.3335064972126194
2010-08-23,0.33184073896461236,0.3209142697714687,0.3403269970674851,0.33195635914909927,-0.18748349867153732,0.31955923986356566,0.28355406810895867,0.3331985997887921,0.31687450859247,0.9619052999909145,0.6122002614379719,0.6728125939417163,-0.0369436824004002,0.29521909664498625,0.31955923986356566,0.3444725002929757,-0.43822441768407394,2,2,0,0.3321378576270935,0.33242952433294987,0.3335064972126194
2010-08-23,0.33184073896461236,0.3209142697714687,0.3403269970674851,0.33195635914909927,-0.18748349867153732,0.31955923986356566,0.28355406810895867,0.3331985997887921,0.31687450859247,0.9619052999909145,0.6122002614379719,0.6728125939417163,-0.0369436824004002,0.29521909664498625,0.31955923986356566,0.3444725002929757,-0.43822441768407394,2,2,0,0.3321378576270935,0.33242952433294987,0.33272014227007696
2010-08-23,0.33184073896461236,0.3209142697714687,0.3403269970674851,0.33195635914909927,-0.18748349867153732,0.31955923986356566,0.28355406810895867,0.3331985997887921,0.31687450859247,0.9619052999909145,0.6122002614379719,0.6728125939417163,-0.0369436824004002,0.29521909664498625,0.31955923986356566,0.3444725002929757,-0.43822441768407394,2,2,0,0.3321378576270935,0.33242952433294987,0.33272014227007696
2010-08-23,0.33184073896461236,0.3209142697714687,0.3403269970674851,0.33195635914909927,-0.18748349867153732,0.31955923986356566,0.28355406810895867,0.3331985997887921,0.31687450859247,0.9619052999909145,0.6122002614379719,0.6728125939417163,-0.0369436824004002,0.29521909664498625,0.31955923986356566,0.3444725002929757,-0.43822441768407394,2,2,0,0.3321378576270935,0.33242952433294987,0.33272014227007696
2010-08-23,0.33184073896461236,0.3209142697714687,0.3403269970674851,0.33195635914909927,-0.18748349867153732,0.31955923986356566,0.28355406810895867,0.3331985997887921,0.31687450859247,0.9619052999909145,0.6122002614379719,0.6728125939417163,-0.0369436824004002,0.29521909664498625,0.31955923986356566,0.3444725002929757,-0.43822441768407394,2,2,0,0.3321378576270935,0.33242952433294987,0.33272014227007696
2010-08-23,0.33184073896461236,0.3209142697714687,0.3403269970674851,0.33195635914909927,-0.18748349867153732,0.31955923986356566,0.28355406810895867,0.3331985997887921,0.31687450859247,0.9619052999909145,0.6122002614379719,0.6728125939417163,-0.0369436824004002,0.29521909664498625,0.31955923986356566,0.3444725002929757,-0.43822441768407394,2,2,0,0.3321378576270935,0.33242952433294987,0.33272014227007696
2010-08-23,0.33184073896461236,0.3209142697714687,0.3403269970674851,0.33195635914909927,-0.18748349867153732,0.3230030263140463,0.28594134184915593,0.33402801899778756,0.31907967708314466,0.9619052999909135,0.5631687998446109,0.6601579772919625,-0.1483143608003147,0.29607280181478707,0.3230030263140463,0.3506416202649929,-0.43822441768407394,2,2,0,0.3321378576270935,0.33242952433294987,0.33272014227007696
2010-08-23,0.33184073896461236,0.3209142697714687,0.3403269970674851,0.33195635914909927,-0.18748349867153732,0.3230030263140463,0.28594134184915593,0.33402801899778756,0.31907967708314466,0.9619052999909135,0.5631687998446109,0.6601579772919625,-0.1483143608003147,0.29607280181478707,0.3230030263140463,0.3506416202649929,-0.43822441768407394,2,2,0,0.3321378576270935,0.33242952433294987,0.33272014227007696
2010-08-23,0.33184073896461236,0.3209142697714687,0.3403269970674851,0.33195635914909927,-0.18748349867153732,0.3230030263140463,0.28594134184915593,0.33402801899778756,0.31907967708314466,0.9619052999909135,0.5631687998446109,0.6601579772919625,-0.1483143608003147,0.29607280181478707,0.3230030263140463,0.3506416202649929,-0.43822441768407394,2,2,0,0.3321378576270935,0.33242952433294987,0.33272014227007696
2010-08-23,0.33184073896461236,0.3209142697714687,0.3403269970674851,0.33195635914909927,-0.18748349867153732,0.3230030263140463,0.28594134184915593,0.33402801899778756,0.31907967708314466,0.9619052999909135,0.5631687998446109,0.6601579772919625,-0.1483143608003147,0.29607280181478707,0.3230030263140463,0.3506416202649929,-0.43822441768407394,2,2,0,0.3321378576270935,0.33242952433294987,0.33272014227007696
2010-08-23,0.33184073896461236,0.3209142697714687,0.3403269970674851,0.33195635914909927,-0.18748349867153732,0.3230030263140463,0.28594134184915593,0.33402801899778756,0.31907967708314466,0.9619052999909135,0.5631687998446109,0.6601579772919625,-0.1483143608003147,0.29607280181478707,0.3230030263140463,0.3506416202649929,-0.43822441768407394,2,2,0,0.3321378576270935,0.33242952433294987,0.33272014227007696
2010-08-23,0.33184073896461236,0.3209142697714687,0.3403269970674851,0.33195635914909927,-0.18748349867153732,0.3230030263140463,0.28594134184915593,0.33402801899778756,0.31907967708314466,0.9619052999909135,0.5631687998446109,0.6601579772919625,-0.1483143608003147,0.29607280181478707,0.3230030263140463,0.3506416202649929,-0.43822441768407394,2,2,0,0.3321378576270935,0.33242952433294987,0.33272014227007696
2010-08-23,0.33184073896461236,0.3209142697714687,0.3403269970674851,0.33195635914909927,-0.18748349867153732,0.3230030263140463,0.28594134184915593,0.33402801899778756,0.31907967708314466,0.9619052999909135,0.5631687998446109,0.6601579772919625,-0.1483143608003147,0.29607280181478707,0.3230030263140463,0.3506416202649929,-0.43822441768407394,2,2,0,0.3321378576270935,0.33242952433294987,0.33272014227007696
2010-08-23,0.33184073896461236,0.3209142697714687,0.3403269970674851,0.33195635914909927,-0.18748349867153732,0.3230030263140463,0.28594134184915593,0.33402801899778756,0.31907967708314466,0.9619052999909135,0.5631687998446109,0.6601579772919625,-0.1483143608003147,0.29607280181478707,0.3230030263140463,0.3506416202649929,-0.43822441768407394,2,2,0,0.3321378576270935,0.33242952433294987,0.33272014227007696
2010-08-24,0.34468072759116725,0.33419694020703716,0.31024581098825227,0.3447963420196171,-0.1783716210853003,0.3276823694903453,0.288069817344772,0.3367097004288329,0.32207713594143234,1.2837290055770803,0.5521354177489202,0.6476571538861676,-0.14660855974432663,0.2960235283890918,0.3276823694903453,0.36030041230522863,-0.43822441768407394,2,2,2,0.3321378576270935,0.33242952433294987,0.33272014227007696
2010-08-24,0.34468072759116725,0.33419694020703716,0.31024581098825227,0.3447963420196171,-0.1783716210853003,0.3276823694903453,0.288069817344772,0.3367097004288329,0.32207713594143234,1.2837290055770803,0.5521354177489202,0.6476571538861676,-0.14660855974432663,0.2960235283890918,0.3276823694903453,0.36030041230522863,-0.43822441768407394,2,2,2,0.34498024584928016,0.33242952433294987,0.33272014227007696
2010-08-24,0.34468072759116725,0.33419694020703716,0.31024581098825227,0.3447963420196171,-0.1783716210853003,0.3276823694903453,0.288069817344772,0.3367097004288329,0.32207713594143234,1.2837290055770803,0.5521354177489202,0.6476571538861676,-0.14660855974432663,0.2960235283890918,0.3276823694903453,0.36030041230522863,-0.43822441768407394,2,2,2,0.34498024584928016,0.3452742258924338,0.33272014227007696
2010-08-24,0.34468072759116725,0.33419694020703716,0.31024581098825227,0.3447963420196171,-0.1783716210853003,0.3276823694903453,0.288069817344772,0.3367097004288329,0.32207713594143234,1.2837290055770803,0.5521354177489202,0.6476571538861676,-0.14660855974432663,0.2960235283890918,0.3276823694903453,0.36030041230522863,-0.43822441768407394,2,2,2,0.34498024584928016,0.3452742258924338,0.34556714013275347
2010-08-24,0.34468072759116725,0.33419694020703716,0.31024581098825227,0.3447963420196171,-0.1783716210853003,0.3276823694903453,0.288069817344772,0.3367097004288329,0.32207713594143234,1.2837290055770803,0.5521354177489202,0.6476571538861676,-0.14660855974432663,0.2960235283890918,0.3276823694903453,0.36030041230522863,-0.43822441768407394,2,2,2,0.34498024584928016,0.3452742258924338,0.34556714013275347
2010-08-24,0.34468072759116725,0.33419694020703716,0.31024581098825227,0.3447963420196171,-0.1783716210853003,0.3276823694903453,0.288069817344772,0.3367097004288329,0.32207713594143234,1.2837290055770803,0.5521354177489202,0.6476571538861676,-0.14660855974432663,0.2960235283890918,0.3276823694903453,0.36030041230522863,-0.43822441768407394,2,2,2,0.34498024584928016,0.3452742258924338,0.34556714013275347
2010-08-24,0.34468072759116725,0.33419694020703716,0.31024581098825227,0.3447963420196171,-0.1783716210853003,0.3276823694903453,0.288069817344772,0.3367097004288329,0.32207713594143234,1.2837290055770803,0.5521354177489202,0.6476571538861676,-0.14660855974432663,0.2960235283890918,0.3276823694903453,0.36030041230522863,-0.43822441768407394,2,2,2,0.34498024584928016,0.3452742258924338,0.34556714013275347
2010-08-24,0.34468072759116725,0.33419694020703716,0.31024581098825227,0.3447963420196171,-0.1783716210853003,0.3276823694903453,0.288069817344772,0.3367097004288329,0.32207713594143234,1.2837290055770803,0.5521354177489202,0.6476571538861676,-0.14660855974432663,0.2960235283890918,0.3276823694903453,0.36030041230522863,-0.43822441768407394,2,2,2,0.34498024584928016,0.3452742258924338,0.34556714013275347
2010-08-24,0.34468072759116725,0.33419694020703716,0.31024581098825227,0.3447963420196171,-0.1783716210853003,0.3323617126666448,0.290198292840388,0.3389788154858711,0.3248525608102178,1.2837290055770803,0.5342647346309645,0.6338062760602182,-0.16158271723173115,0.2940427829888673,0.3323617126666448,0.3719977770999477,-0.43822441768407394,2,2,2,0.34498024584928016,0.3452742258924338,0.34556714013275347
2010-08-24,0.34468072759116725,0.33419694020703716,0.31024581098825227,0.3447963420196171,-0.1783716210853003,0.3323617126666448,0.290198292840388,0.3389788154858711,0.3248525608102178,1.2837290055770803,0.5342647346309645,0.6338062760602182,-0.16158271723173115,0.2940427829888673,0.3323617126666448,0.3719977770999477,-0.43822441768407394,2,2,2,0.34498024584928016,0.3452742258924338,0.34556714013275347
2010-08-24,0.34468072759116725,0.33419694020703716,0.31024581098825227,0.3447963420196171,-0.1783716210853003,0.3323617126666448,0.290198292840388,0.3389788154858711,0.3248525608102178,1.2837290055770803,0.5342647346309645,0.6338062760602182,-0.16158271723173115,0.2940427829888673,0.3323617126666448,0.3719977770999477,-0.43822441768407394,2,2,2,0.34498024584928016,0.3452742258924338,0.34556714013275347
2010-08-24,0.34468072759116725,0.33419694020703716,0.31024581098825227,0.3447963420196171,-0.1783716210853003,0.3323617126666448,0.290198292840388,0.3389788154858711,0.3248525608102178,1.2837290055770803,0.5342647346309645,0.6338062760602182,-0.16158271723173115,0.2940427829888673,0.3323617126666448,0.3719977770999477,-0.43822441768407394,2,2,2,0.34498024584928016,0.3452742258924338,0.34556714013275347
2010-08-24,0.34468072759116725,0.33419694020703716,0.31024581098825227,0.3447963420196171,-0.1783716210853003,0.3323617126666448,0.290198292840388,0.3389788154858711,0.3248525608102178,1.2837290055770803,0.5342647346309645,0.6338062760602182,-0.16158271723173115,0.2940427829888673,0.3323617126666448,0.3719977770999477,-0.43822441768407394,2,2,2,0.34498024584928016,0.3452742258924338,0.34556714013275347
2010-08-24,0.34468072759116725,0.33419694020703716,0.31024581098825227,0.3447963420196171,-0.1783716210853003,0.3323617126666448,0.290198292840388,0.3389788154858711,0.3248525608102178,1.2837290055770803,0.5342647346309645,0.6338062760602182,-0.16158271723173115,0.2940427829888673,0.3323617126666448,0.3719977770999477,-0.43822441768407394,2,2,2,0.34498024584928016,0.3452742258924338,0.34556714013275347
2010-08-24,0.34468072759116725,0.33419694020703716,0.31024581098825227,0.3447963420196171,-0.1783716210853003,0.3323617126666448,0.290198292840388,0.3389788154858711,0.3248525608102178,1.2837290055770803,0.5342647346309645,0.6338062760602182,-0.16158271723173115,0.2940427829888673,0.3323617126666448,0.3719977770999477,-0.43822441768407394,2,2,2,0.34498024584928016,0.3452742258924338,0.34556714013275347
2010-08-24,0.34468072759116725,0.33419694020703716,0.31024581098825227,0.3447963420196171,-0.1783716210853003,0.3323617126666448,0.290198292840388,0.3389788154858711,0.3248525608102178,1.2837290055770803,0.5342647346309645,0.6338062760602182,-0.16158271723173115,0.2940427829888673,0.3323617126666448,0.3719977770999477,-0.43822441768407394,2,2,2,0.34498024584928016,0.3452742258924338,0.34556714013275347
2010-08-25,0.36485762409563466,0.3516466792990837,0.36090862388546946,0.3649732294789859,-0.17844630860649896,0.33788227093314893,0.2927281664055433,0.3440100173953561,0.32892409564657105,1.6856555778647853,0.5689644410828417,0.6302015875427023,-0.04793688928600124,0.2935649128215422,0.33788227093314893,0.38383596334809267,-0.43822441768407394,2,1,0,0.34498024584928016,0.3452742258924338,0.34556714013275347
2010-08-25,0.36485762409563466,0.3516466792990837,0.36090862388546946,0.3649732294789859,-0.17844630860649896,0.33788227093314893,0.2927281664055433,0.3440100173953561,0.32892409564657105,1.6856555778647853,0.5689644410828417,0.6302015875427023,-0.04793688928600124,0.2935649128215422,0.33788227093314893,0.38383596334809267,-0.43822441768407394,2,1,0,0.3651609131041839,0.3452742258924338,0.34556714013275347
2010-08-25,0.36485762409563466,0.3516466792990837,0.36090862388546946,0.3649732294789859,-0.17844630860649896,0.33788227093314893,0.2927281664055433,0.3440100173953561,0.32892409564657105,1.6856555778647853,0.5689644410828417,0.6302015875427023,-0.04793688928600124,0.2935649128215422,0.33788227093314893,0.38383596334809267,-0.43822441768407394,2,2,0,0.3651609131041839,0.36545852835049725,0.34556714013275347
2010-08-25,0.36485762409563466,0.3516466792990837,0.36090862388546946,0.3649732294789859,-0.17844630860649896,0.33788227093314893,0.2927281664055433,0.3440100173953561,0.32892409564657105,1.6856555778647853,0.5689644410828417,0.6302015875427023,-0.04793688928600124,0.2935649128215422,0.33788227093314893,0.38383596334809267,-0.43822441768407394,2,2,0,0.3651609131041839,0.36545852835049725,0.3657550510264011
2010-08-25,0.36485762409563466,0.3516466792990837,0.36090862388546946,0.3649732294789859,-0.17844630860649896,0.33788227093314893,0.2927281664055433,0.3440100173953561,0.32892409564657105,1.6856555778647853,0.5689644410828417,0.6302015875427023,-0.04793688928600124,0.2935649128215422,0.33788227093314893,0.38383596334809267,-0.43822441768407394,2,1,0,0.3651609131041839,0.36545852835049725,0.3657550510264011
2010-08-25,0.36485762409563466,0.3516466792990837,0.36090862388546946,0.3649732294789859,-0.17844630860649896,0.33788227093314893,0.2927281664055433,0.3440100173953561,0.32892409564657105,1.6856555778647853,0.5689644410828417,0.6302015875427023,-0.04793688928600124,0.2935649128215422,0.33788227093314893,0.38383596334809267,-0.43822441768407394,2,1,0,0.3651609131041839,0.36545852835049725,0.3657550510264011
2010-08-25,0.36485762409563466,0.3516466792990837,0.36090862388546946,0.3649732294789859,-0.17844630860649896,0.33788227093314893,0.2927281664055433,0.3440100173953561,0.32892409564657105,1.6856555778647853,0.5689644410828417,0.6302015875427023,-0.04793688928600124,0.2935649128215422,0.33788227093314893,0.38383596334809267,-0.43822441768407394,2,2,0,0.3651609131041839,0.36545852835049725,0.3657550510264011
2010-08-25,0.36485762409563466,0.3516466792990837,0.36090862388546946,0.3649732294789859,-0.17844630860649896,0.33788227093314893,0.2927281664055433,0.3440100173953561,0.32892409564657105,1.6856555778647853,0.5689644410828417,0.6302015875427023,-0.04793688928600124,0.2935649128215422,0.33788227093314893,0.38383596334809267,-0.43822441768407394,2,2,0,0.3651609131041839,0.36545852835049725,0.3657550510264011
2010-08-25,0.36485762409563466,0.3516466792990837,0.36090862388546946,0.3649732294789859,-0.17844630860649896,0.3434028291996536,0.2952580399706991,0.3482671882418433,0.33269403530986,1.6856555778647853,0.5867327416037595,0.631145997611626,0.002519535019686524,0.28928178729339865,0.3434028291996536,0.39969040766506325,-0.43822441768407394,2,1,0,0.3651609131041839,0.36545852835049725,0.3657550510264011
2010-08-25,0.36485762409563466,0.3516466792990837,0.36090862388546946,0.3649732294789859,-0.17844630860649896,0.3434028291996536,0.2952580399706991,0.3482671882418433,0.33269403530986,1.6856555778647853,0.5867327416037595,0.631145997611626,0.002519535019686524,0.28928178729339865,0.3434028291996536,0.39969040766506325,-0.43822441768407394,2,1,0,0.3651609131041839,0.36545852835049725,0.3657550510264011
2010-08-25,0.36485762409563466,0.3516466792990837,0.36090862388546946,0.3649732294789859,-0.17844630860649896,0.3434028291996536,0.2952580399706991,0.3482671882418433,0.33269403530986,1.6856555778647853,0.5867327416037595,0.631145997611626,0.002519535019686524,0.28928178729339865,0.3434028291996536,0.39969040766506325,-0.43822441768407394,2,2,0,0.3651609131041839,0.36545852835049725,0.3657550510264011
2010-08-25,0.36485762409563466,0.3516466792990837,0.36090862388546946,0.3649732294789859,-0.17844630860649896,0.3434028291996536,0.2952580399706991,0.3482671882418433,0.33269403530986,1.6856555778647853,0.5867327416037595,0.631145997611626,0.002519535019686524,0.28928178729339865,0.3434028291996536,0.39969040766506325,-0.43822441768407394,2,2,0,0.3651609131041839,0.36545852835049725,0.3657550510264011
2010-08-25,0.36485762409563466,0.3516466792990837,0.36090862388546946,0.3649732294789859,-0.17844630860649896,0.3434028291996536,0.2952580399706991,0.3482671882418433,0.33269403530986,1.6856555778647853,0.5867327416037595,0.631145997611626,0.002519535019686524,0.28928178729339865,0.3434028291996536,0.39969040766506325,-0.43822441768407394,2,1,0,0.3651609131041839,0.36545852835049725,0.3657550510264011
2010-08-25,0.36485762409563466,0.3516466792990837,0.36090862388546946,0.3649732294789859,-0.17844630860649896,0.3434028291996536,0.2952580399706991,0.3482671882418433,0.33269403530986,1.6856555778647853,0.5867327416037595,0.631145997611626,0.002519535019686524,0.28928178729339865,0.3434028291996536,0.39969040766506325,-0.43822441768407394,2,1,0,0.3651609131041839,0.36545852835049725,0.3657550510264011
2010-08-25,0.36485762409563466,0.3516466792990837,0.36090862388546946,0.3649732294789859,-0.17844630860649896,0.3434028291996536,0.2952580399706991,0.3482671882418433,0.33269403530986,1.6856555778647853,0.5867327416037595,0.631145997611626,0.002519535019686524,0.28928178729339865,0.3434028291996536,0.39969040766506325,-0.43822441768407394,2,2,0,0.3651609131041839,0.36545852835049725,0.3657550510264011
2010-08-25,0.36485762409563466,0.3516466792990837,0.36090862388546946,0.3649732294789859,-0.17844630860649896,0.3434028291996536,0.2952580399706991,0.3482671882418433,0.33269403530986,1.6856555778647853,0.5867327416037595,0.631145997611626,0.002519535019686524,0.28928178729339865,0.3434028291996536,0.39969040766506325,-0.43822441768407394,2,2,0,0.3651609131041839,0.36545852835049725,0.3657550510264011
2010-08-26,0.3541140776468641,0.35841852353368986,0.3722551407217891,0.3542296878464386,-0.18569099816276938,0.34611052837848,0.2973653878948171,0.35021280596286986,0.33538511498071427,1.0547167991307063,0.5602972558499436,0.6262060292198737,-0.06274717458123416,0.29015570269003504,0.34611052837848,0.4043269946578568,-0.43822441768407394,2,2,0,0.3651609131041839,0.36545852835049725,0.3657550510264011
2010-08-26,0.3541140776468641,0.35841852353368986,0.3722551407217891,0.3542296878464386,-0.18569099816276938,0.34611052837848,0.2973653878948171,0.35021280596286986,0.33538511498071427,1.0547167991307063,0.5602972558499436,0.6262060292198737,-0.06274717458123416,0.29015570269003504,0.34611052837848,0.4043269946578568,-0.43822441768407394,2,2,0,0.3544153588524567,0.36545852835049725,0.3657550510264011
2010-08-26,0.3541140776468641,0.35841852353368986,0.3722551407217891,0.3542296878464386,-0.18569099816276938,0.34611052837848,0.2973653878948171,0.35021280596286986,0.33538511498071427,1.0547167991307063,0.5602972558499436,0.6262060292198737,-0.06274717458123416,0.29015570269003504,0.34611052837848,0.4043269946578568,-0.43822441768407394,2,2,0,0.3544153588524567,0.35471103847036506,0.3657550510264011
2010-08-26,0.3541140776468641,0.35841852353368986,0.3722551407217891,0.3542296878464386,-0.18569099816276938,0.34611052837848,0.2973653878948171,0.35021280596286986,0.33538511498071427,1.0547167991307063,0.5602972558499436,0.6262060292198737,-0.06274717458123416,0.29015570269003504,0.34611052837848,0.4043269946578568,-0.43822441768407394,2,2,0,0.3544153588524567,0.35471103847036506,0.3550056397707344
2010-08-26,0.3541140776468641,0.35841852353368986,0.3722551407217891,0.3542296878464386,-0.18569099816276938,0.34611052837848,0.2973653878948171,0.35021280596286986,0.33538511498071427,1.0547167991307063,0.5602972558499436,0.6262060292198737,-0.06274717458123416,0.29015570269003504,0.34611052837848,0.4043269946578568,-0.43822441768407394,2,2,0,0.3544153588524567,0.35471103847036506,0.3550056397707344
2010-08-26,0.3541140776468641,0.35841852353368986,0.3722551407217891,0.3542296878464386,-0.18569099816276938,0.34611052837848,0.2973653878948171,0.35021280596286986,0.33538511498071427,1.0547167991307063,0.5602972558499436,0.6262060292198737,-0.06274717458123416,0.29015570269003504,0.34611052837848,0.4043269946578568,-0.43822441768407394,2,2,0,0.3544153588524567,0.35471103847036506,0.3550056397707344
2010-08-26,0.3541140776468641,0.35841852353368986,0.3722551407217891,0.3542296878464386,-0.18569099816276938,0.34611052837848,0.2973653878948171,0.35021280596286986,0.33538511498071427,1.0547167991307063,0.5602972558499436,0.6262060292198737,-0.06274717458123416,0.29015570269003504,0.34611052837848,0.4043269946578568,-0.43822441768407394,2,2,0,0.3544153588524567,0.35471103847036506,0.3550056397707344
2010-08-26,0.3541140776468641,0.35841852353368986,0.3722551407217891,0.3542296878464386,-0.18569099816276938,0.34611052837848,0.2973653878948171,0.35021280596286986,0.33538511498071427,1.0547167991307063,0.5602972558499436,0.6262060292198737,-0.06274717458123416,0.29015570269003504,0.34611052837848,0.4043269946578568,-0.43822441768407394,2,2,0,0.3544153588524567,0.35471103847036506,0.3550056397707344
2010-08-26,0.3541140776468641,0.35841852353368986,0.3722551407217891,0.3542296878464386,-0.18569099816276938,0.3488182275573076,0.29947273581893563,0.35185909788066194,0.3378768554166906,1.0547167991307063,0.5302663851012666,0.615783936301004,-0.12355227607131163,0.2901065047794242,0.3488182275573076,0.40993788190572383,-0.43822441768407394,2,2,0,0.3544153588524567,0.35471103847036506,0.3550056397707344
2010-08-26,0.3541140776468641,0.35841852353368986,0.3722551407217891,0.3542296878464386,-0.18569099816276938,0.3488182275573076,0.29947273581893563,0.35185909788066194,0.3378768554166906,1.0547167991307063,0.5302663851012666,0.615783936301004,-0.12355227607131163,0.2901065047794242,0.3488182275573076,0.40993788190572383,-0.43822441768407394,2,2,0,0.3544153588524567,0.35471103847036506,0.3550056397707344
2010-08-26,0.3541140776468641,0.35841852353368986,0.3722551407217891,0.3542296878464386,-0.18569099816276938,0.3488182275573076,0.29947273581893563,0.35185909788066194,0.3378768554166906,1.0547167991307063,0.5302663851012666,0.615783936301004,-0.12355227607131163,0.2901065047794242,0.3488182275573076,0.40993788190572383,-0.43822441768407394,2,2,0,0.3544153588524567,0.35471103847036506,0.3550056397707344
2010-08-26,0.3541140776468641,0.35841852353368986,0.3722551407217891,0.3542296878464386,-0.18569099816276938,0.3488182275573076,0.29947273581893563,0.35185909788066194,0.3378768554166906,1.0547167991307063,0.5302663851012666,0.615783936301004,-0.12355227607131163,0.2901065047794242,0.3488182275573076,0.40993788190572383,-0.43822441768407394,2,2,0,0.3544153588524567,0.35471103847036506,0.3550056397707344
2010-08-26,0.3541140776468641,0.35841852353368986,0.3722551407217891,0.3542296878464386,-0.18569099816276938,0.3488182275573076,0.29947273581893563,0.35185909788066194,0.3378768554166906,1.0547167991307063,0.5302663851012666,0.615783936301004,-0.12355227607131163,0.2901065047794242,0.3488182275573076,0.40993788190572383,-0.43822441768407394,2,2,0,0.3544153588524567,0.35471103847036506,0.3550056397707344
2010-08-26,0.3541140776468641,0.35841852353368986,0.3722551407217891,0.3542296878464386,-0.18569099816276938,0.3488182275573076,0.29947273581893563,0.35185909788066194,0.3378768554166906,1.0547167991307063,0.5302663851012666,0.615783936301004,-0.12355227607131163,0.2901065047794242,0.3488182275573076,0.40993788190572383,-0.43822441768407394,2,2,0,0.3544153588524567,0.35471103847036506,0.3550056397707344
2010-08-26,0.3541140776468641,0.35841852353368986,0.3722551407217891,0.3542296878464386,-0.18569099816276938,0.3488182275573076,0.29947273581893563,0.35185909788066194,0.3378768554166906,1.0547167991307063,0.5302663851012666,0.615783936301004,-0.12355227607131163,0.2901065047794242,0.3488182275573076,0.40993788190572383,-0.43822441768407394,2,2,0,0.3544153588524567,0.35471103847036506,0.3550056397707344
